# MEAN SYNTHETICS for  CO2 
  546    -424332.000000         -0.002881          0.000124          0.000300
  547    -423764.000000          0.001367          0.000158          0.000304
  548    -422649.000000         -0.000769          0.000136          0.000301
  549    -422074.000000         -0.001717          0.000146          0.000302
  550    -421484.000000          0.004292          0.000132          0.000301
  551    -420350.000000          0.001551          0.000097          0.000302
  552    -419808.000000         -0.000092          0.000092          0.000303
  553    -419260.000000          0.002175          0.000091          0.000303
  554    -418245.000000         -0.001216          0.000080          0.000305
  555    -417698.000000         -0.001139          0.000070          0.000307
  556    -417191.000000         -0.000066          0.000052          0.000312
  557    -416193.000000          0.002035          0.000078          0.000305
  558    -415717.000000         -0.000081          0.000071          0.000307
  559    -414963.000000         -0.006501          0.000076          0.000305
  560    -413948.000000          0.001649          0.000061          0.000309
  561    -412962.000000          0.006465          0.000062          0.000309
  562    -411071.000000          0.002794          0.000030          0.000321
  563    -410206.000000         -0.004917          0.000026          0.000323
  564    -409383.000000         -0.010207          0.000012          0.000329
  565    -409383.000000          0.011877          0.000012          0.000329
  566    -408600.000000          0.004978          0.000018          0.000326
  567    -407093.000000         -0.002195         -0.000022          0.000348
  568    -406368.000000         -0.002355          0.000016          0.000327
  569    -404927.000000         -0.001417          0.000017          0.000327
  570    -404181.000000         -0.002186          0.000022          0.000324
  571    -402731.000000          0.003026          0.000010          0.000330
  572    -402000.000000          0.003368          0.000026          0.000323
  573    -400504.000000         -0.002634          0.000030          0.000321
